stemid tag branch sp gx gy dbh status q100
220024.0 220024 0 MACHZU 445.93 6.81 33.2 A 21
220039.0 220039 0 MACHMU 441.77 13.85 36.5 A 21
220041.0 220041 0 HELIFO 441.68 14.09 11.4 A 21
220069.0 220069 0 PASAHN 446.41 14.28 26.3 A 21
220099.0 220099 0 PASAHN 453.49 18.56 29.3 A 21
220109.0 220109 0 MACHMU 455.74 10.54 54.5 A 21
220112.0 220112 0 LITSAC 452.7 1.46 14.6 A 21
220118.0 220118 0 LITSAC 453.91 2.7 16.1 A 21
220119.0 220119 0 PASAHR 454.13 1.86 46.7 A 21
220123.0 220123 0 ITEAPA 451.27 7.24 11.7 A 21
220124.0 220124 0 ITEAPA 450.52 7.23 10.9 A 21
220129.0 220129 0 ITEAPA 452.35 7.13 15.7 A 21
220140.0 220140 0 ITEAPA 452.32 5.28 24 A 21
220155.0 220155 0 PYRESH 441.13 23.64 40.7 A 21
220156.0 220156 0 LIMLUR 443.43 24.96 15.6 A 21
220158.0 220158 0 HELIFO 443.44 22.62 13.2 A 21
220161.0 220161 0 HELIFO 442.03 20.57 10.1 A 21
220162.0 220162 0 PASAHN 441.95 25.05 14.5 A 21
220172.0 220172 0 HELIFO 442.95 27.45 10 A 21
220181.0 220181 0 HELIFO 446.26 25.45 14.5 A 21
220189.0 220189 0 GLOCAC 449.16 20.9 11.3 A 21
220195.0 220195 0 MACHMU 440.48 34.88 67.2 A 21
220199.0 220199 0 HELIFO 444.46 30.83 15.9 A 21
220205.0 220205 0 HELIFO 442.42 39.41 11.1 A 21
220207.0 220207 0 HELIFO 443.01 38.43 11.6 A 21
220214.0 220214 0 CASTCU 448.12 35.39 29.1 A 21
220221.0 220221 0 PASAHR 448.46 33.14 38.6 A 21
220229.0 220229 0 HELIFO 450.97 33.31 11.5 A 21
220231.0 220231 0 HELIFO 454.48 32.57 11.5 A 21
220238.0 220238 0 HELIFO 458.39 38.52 18.3 A 21
220242.0 220242 0 LITSAC 452.36 21.7 13.2 A 21
220252.0 220252 0 HELIFO 452.42 25.54 10.1 A 21
220263.0 220263 0 LITSAC 455.96 24.07 26.5 A 21
220273.0 220273 0 MELISQ 443.55 42.87 24.6 A 21
220282.0 220282 0 MACHTH 441.46 47.52 46.6 A 21
220285.0 220285 0 PYRESH 444.13 46.84 22.7 A 21
220288.0 220288 0 HELIFO 445.06 48.53 12.3 A 21
220289.0 220289 0 CASTCU 447.42 49.92 35 A 21
220304.0 220304 0 MACHJA 447.24 42.02 23.4 A 21
220338.0 220338 0 GLOCAC 451.18 51.45 12.2 A 21
220352.0 220352 0 SYMPTH 458.46 57.81 13.2 A 21
220374.0 220374 0 CYCLGI 453.69 44.56 23.2 A 21
220377.0 220377 0 SCHEOC 454.92 41.39 16.5 A 21
220383.0 220383 0 CASTCU 451.94 49.14 27 A 21
220413.0 220413 0 HELIFO 459.03 44.46 9.5 A 21
220430.0 220430 0 LITSAC 440.93 64.03 31.3 A 21
220463.0 220463 0 MELISQ 446.22 66.25 14.8 A 21
220469.0 220469 0 MELISQ 447.83 69.41 18.9 A 21
220481.0 220481 0 CLEYJA 445.86 63.99 13.1 A 21
220484.0 220484 0 SCHEOC 446.66 63.82 10.6 A 21
220488.0 220488 0 MACHMU 447.66 64.31 10.8 A 21
220510.0 220510 0 MELISQ 440.72 71.91 14.8 A 21
220514.0 220514 0 LIMLUR 441.1 74.27 32.1 A 21
220531.0 220531 0 MELISQ 444.85 79.09 15.1 A 21
220540.0 220540 0 LIMLUR 448.33 79.38 58.1 A 21
220554.0 220554 0 HELIFO 447.61 77.79 12.6 A 21
220584.0 220584 0 ELAESY 452.57 79.11 13.6 A 21
220585.0 220585 0 MACHTH 452.93 78.42 23.7 A 21
220589.0 220589 0 CLEYJA 455.08 75.2 13.3 A 21
220626.0 220626 0 MELISQ 452.69 64.22 16.8 A 21
220635.0 220635 0 CLEYJA 454.27 62.4 20.9 A 21
220636.0 220636 0 ILEXFO 453.43 62.81 13.5 A 21
220639.0 220639 0 LIMLUR 453.88 60.78 30 A 21
220647.0 220647 0 MELISQ 451.16 68.6 19.9 A 21
220648.0 220648 0 MELISQ 451.15 68.79 22.7 A 21
220651.0 220651 0 PRUNPH 451.29 69.65 22.8 A 21
220672.0 220672 0 CASTCU 457.46 69.27 11.9 A 21
220673.0 220673 0 MACHTH 456.85 69.53 23.8 A 21
220678.0 220678 0 RANDCO 455.93 61.43 10.3 A 21
220687.0 220687 0 GLOCAC 440.02 81.64 26.9 A 21
220714.0 220714 0 CASTCU 449.07 89.67 18.9 A 21
220728.0 220728 0 CASTCU 449.68 82.71 19.8 A 21
220742.0 220742 0 MELISQ 444.13 96.53 22.2 A 21
220747.0 220747 0 SYMPTH 447.56 99.13 25.4 A 21
220755.0 220755 0 MELISQ 449.01 96.87 12.4 A 21
220761.0 220761 0 PYRESH 447.45 93.97 22.1 A 21
220779.0 220779 0 MICHCO 450.26 98.45 10.3 A 21
220790.0 220790 0 LIMLUR 454 97.89 71.2 A 21
220797.0 220797 0 PYRESH 452.52 95.64 23 A 21
220802.0 220802 0 PYRESH 457.45 98.55 25.1 A 21
220803.0 220803 0 DIOSMO 457.45 98.45 12.8 A 21
220816.0 220816 0 LIMLUR 455.26 92.6 68.5 A 21
220822.0 220822 0 PYRESH 458.91 91.09 17.9 A 21
220825.0 220825 0 SYMPTH 458.22 91.11 14.5 A 21
220838.0 220838 0 CLEYJA 453.61 80.62 13.2 A 21
220842.0 220842 0 LIMLUR 450.96 87.58 37.7 A 21
220847.0 220847 0 MELISQ 452.13 89.75 19.8 A 21
220851.0 220851 0 PYRESH 453.47 88.66 24.4 A 21
220864.0 220864 0 MELISQ 455.89 87.03 22 A 21
220867.0 220867 0 HELIFO 457.29 87.62 9.6 A 21
220868.0 220868 0 MICHCO 457.32 85.54 13.7 A 21
220877.0 220877 0 CINNAU 457.49 84.93 14.3 A 21
220883.0 220883 0 LIMLUR 459.25 81.09 53.1 A 21
220888.0 220888 0 CASTCU 440.39 104.61 15.5 A 22
220891.0 220891 0 CASTCU 441.88 104.9 29.4 A 22
220906.0 220906 0 MACHTH 441.9 109.38 42.6 A 22
220920.0 220920 0 ELAESY 447.98 108.84 10.2 A 22
220933.0 220933 0 CLEYJA 446.93 104.47 25.5 A 22
220942.0 220942 0 HELIFO 441.86 114.26 12 A 22
220974.0 220974 0 ELAESY 445.33 116.02 16.7 A 22
220980.0 220980 0 CINNAU 446.53 118.52 12.4 A 22
220988.0 220988 0 GORDAX 449.6 118.89 21.3 A 22
221003.0 221003 0 MELISQ 445.07 111.6 12.2 A 22
221007.0 221007 0 CINNAU 446.04 112.63 12.4 A 22
221008.0 221008 0 LITSAC 445.77 112.73 13.2 A 22
221032.0 221032 0 HELIFO 450.97 111.59 9.6 A 22
221033.0 221033 0 SYMPGL 451.62 112.2 13.8 A 22
221036.0 221036 0 CLEYJA 452.65 114.95 17 A 22
221037.0 221037 0 MELISQ 452.65 114.14 11.7 A 22
221053.0 221053 0 ELAESY 452.88 118.55 11.2 A 22
221060.0 221060 0 MACHTH 453.32 116.32 16.2 A 22
221063.0 221063 0 CASTCU 455.24 115.25 41.5 A 22
221069.0 221069 0 DIOSMO 457.38 119.7 12.6 A 22
221072.0 221072 0 CASTCU 459.08 119.31 15 A 22
221074.0 221074 0 HELIFO 457.94 117.67 11.5 A 22
221075.0 221075 0 LITSAC 457.95 116.69 13.4 A 22
221086.0 221086 0 CASTCU 455.96 113.92 16.9 A 22
221094.0 221094 0 MELISQ 450.29 100.8 14.7 A 22
221097.0 221097 0 CINNMI 452.34 103.52 39.6 A 22
221108.0 221108 0 SYMPTH 453.17 102.16 17.8 A 22
221114.0 221114 0 DIOSMO 450.91 108.51 9.5 A 22
221117.0 221117 0 PYRESH 452.52 108.59 13.4 A 22
221119.0 221119 0 LIMLUR 452.32 109.07 43.9 A 22
221124.0 221124 0 SYMPSO 453.94 109.05 17.6 A 22
221142.0 221142 0 MACHTH 456.84 102.06 23.2 A 22
221154.0 221154 0 GLOCAC 458.83 103.52 12.8 A 22
221158.0 221158 0 LIMLUR 458.93 102.34 30.5 A 22
221200.0 221200 0 LITSAC 444.5 126.62 10.3 A 22
221210.0 221210 0 LIMLUR 445.72 129.19 67.1 A 22
221241.0 221241 0 ELAESY 447.47 120.58 21.6 A 22
221249.0 221249 0 PYRESH 440.96 134.33 22.3 A 22
221265.0 221265 0 PYRESH 440.31 138.33 14.5 A 22
221285.0 221285 0 MELISQ 448.66 137.99 17.2 A 22
221293.0 221293 0 MELISQ 449.37 136.87 17.8 A 22
221300.0 221300 0 MELISQ 445.8 132.08 15.7 A 22
221336.0 221336 0 CLEYJA 452.89 136.69 15.4 A 22
221339.0 221339 0 MACHZU 453.77 136.2 12.4 A 22
221340.0 221340 0 CLEYJA 454.74 135.35 14.1 A 22
221350.0 221350 0 MELISQ 458.6 139.04 14.3 A 22
221363.0 221363 0 LITSAC 457.98 136.08 12.6 A 22
221368.0 221368 0 CINNSU 455.26 130.7 12.8 A 22
221379.0 221379 0 LITSAC 459.08 131.38 9.5 A 22
221384.0 221384 0 LITSAC 451.15 121.25 27.6 A 22
221392.0 221392 0 MACHTH 453.93 123.56 33.7 A 22
221397.0 221397 0 ELAEJA 451.56 125.22 17.1 A 22
221406.0 221406 0 CLEYJA 454.34 129.06 12.1 A 22
221407.0 221407 0 HELIFO 456.14 125.86 10.1 A 22
221408.0 221408 0 DIOSMO 455.62 128.83 20.2 A 22
221420.0 221420 0 MACHMU 458.66 125.99 12.2 A 22
221427.0 221427 0 MACHTH 455.59 121.69 25.8 A 22
221432.0 221432 0 CLEYJA 455.77 124.91 18.8 A 22
221463.0 221463 0 LIMLUR 442.44 147.72 57 A 22
221469.0 221469 0 SCHEOC 446.43 147.34 19.8 A 22
221477.0 221477 0 PYRESH 446.58 144.9 14.2 A 22
221488.0 221488 0 DIOSMO 447.67 141.34 40.3 A 22
221492.0 221492 0 MELISQ 442.95 153.87 21.1 A 22
221495.0 221495 0 LIMLUR 444.38 158.75 70.9 A 22
221500.0 221500 0 MICHCO 446.39 156.3 10.9 A 22
221509.0 221509 0 ELAEJA 448.66 157.27 17.1 A 22
221523.0 221523 0 DIOSMO 448.43 153.62 17.3 A 22
221530.0 221530 0 MACHMU 450.16 151.89 18.5 A 22
221531.0 221531 0 LIMLUR 451.6 150.52 55.3 A 22
221533.0 221533 0 MELISQ 450.53 152.6 12.7 A 22
221541.0 221541 0 LIMLUR 452.38 154.65 34.9 A 22
221563.0 221563 0 DIOSMO 455.22 156.26 21.3 A 22
221567.0 221567 0 PYRESH 457.41 157.48 14.9 A 22
221574.0 221574 0 PYRESH 455.69 151.08 24.2 A 22
221581.0 221581 0 PYRESH 459.69 152.38 20 A 22
221582.0 221582 0 PYRESH 459.64 153.14 9.9 A 22
221589.0 221589 0 LITSAC 451.4 141.84 11.6 A 22
221592.0 221592 0 PYRESH 452.29 142.57 16.6 A 22
221593.0 221593 0 MELISQ 451.61 143.69 11 A 22
221596.0 221596 0 LIMLUR 450.56 143.98 41.6 A 22
221611.0 221611 0 RANDCO 456.14 142.02 13.5 A 22
221617.0 221617 0 LAGESU 458.4 144.84 15.4 A 22
221621.0 221621 0 LIMLUR 442.27 160.88 42.5 A 22
221626.0 221626 0 PYRESH 444.5 164.61 23.5 A 22
221627.0 221627 0 MELISQ 444.81 162.46 22.2 A 22
221628.0 221628 0 SCHEOC 443.09 162.57 14.2 A 22
221634.0 221634 0 HELIFO 443.23 168.84 9.6 A 22
221655.0 221655 0 PYRESH 448.59 164.7 23.6 A 22
221663.0 221663 0 LITSAC 449.62 164.78 11.6 A 22
221666.0 221666 0 DIOSMO 448.86 162.14 30.7 A 22
221675.0 221675 0 MACHTH 441.06 171.35 30.3 A 22
221679.0 221679 0 ILEXFO 440.59 174.27 18 A 22
221694.0 221694 0 SCHEOC 440.86 177.48 16.9 A 22
221697.0 221697 0 MELISQ 444.01 177.85 9.9 A 22
221699.0 221699 0 HELIFO 442.37 177.17 10.4 A 22
221701.0 221701 0 CINNMI 447.28 175.46 22.5 A 22
221708.0 221708 0 MELISQ 448.83 177.71 15.4 A 22
221715.0 221715 0 LIMLUR 446.04 173.02 65.7 A 22
221719.0 221719 0 PRUNPH 448.76 174.41 11.2 A 22
221721.0 221721 0 MACHTH 450.2 172.85 23.6 A 22
221730.0 221730 0 GLOCAC 448.12 170.43 10.6 A 22
221738.0 221738 0 MELISQ 453.3 175.19 11.6 A 22
221739.0 221739 0 PYRESH 451.83 176.88 11.6 A 22
221749.0 221749 0 LIMLUR 454.11 179.03 16.3 A 22
221750.0 221750 0 MELISQ 453.45 177.23 23.1 A 22
221754.0 221754 0 PYRESH 457.42 177.54 12.4 A 22
221760.0 221760 0 PYRESH 455.12 179.88 23 A 22
221767.0 221767 0 MELISQ 455.01 174.61 14.4 A 22
221772.0 221772 0 CASTCU 451.2 160.39 26.6 A 22
221776.0 221776 0 LIMLUR 450.72 163.95 31.7 A 22
221777.0 221777 0 ELAEJA 450.81 164.95 17.9 A 22
221792.0 221792 0 GLOCAC 454.92 169.3 13 A 22
221796.0 221796 0 SYMPSE 455.26 165.91 19.7 A 22
221797.0 221797 0 CASTCU 455.99 167.18 18.7 A 22
221799.0 221799 0 ELAESY 457.99 167.41 15.2 A 22
221800.0 221800 0 ELAESY 457.44 167.84 14.1 A 22
221801.0 221801 0 LITSAC 457.27 168.89 14.4 A 22
221802.0 221802 0 PYRESH 459.14 168.77 18 A 22
221803.0 221803 0 MELISQ 458.88 166 23.7 A 22
221809.0 221809 0 PYRESH 457 164.7 15.3 A 22
221810.0 221810 0 GLOCAC 457.99 163.28 12.8 A 22
221814.0 221814 0 MELISQ 441.37 182.38 12.9 A 22
221816.0 221816 0 CASTCU 442.74 184.03 14.6 A 22
221819.0 221819 0 LITSAC 440.99 186.05 17.4 A 22
221821.0 221821 0 CASTCU 442.98 189.95 23 A 22
221828.0 221828 0 SCHEOC 444.14 186.97 14.3 A 22
221836.0 221836 0 MACHMU 449.86 187.03 32.7 A 22
221838.0 221838 0 GLOCAC 448.37 185.2 15.8 A 22
221842.0 221842 0 CLEYJA 449.59 181.84 9.5 A 22
221848.0 221848 0 LIMLUR 440.24 193.08 69.8 A 22
221860.0 221860 0 GORDAX 440.72 197.13 23 A 22
221864.0 221864 0 LIMLUR 443.13 199.85 43 A 22
221867.0 221867 0 MELISQ 444.85 195.35 18.2 A 22
221876.0 221876 0 CLEYJA 447.46 197 19.4 A 22
221882.0 221882 0 MELISQ 445.03 191.06 15.2 A 22
221901.0 221901 0 LIMLUR 451.67 198.19 47.6 A 22
221906.0 221906 0 MELISQ 451.78 199.88 20 A 22
221935.0 221935 0 LITSAC 458.13 195.9 25.1 A 22
221942.0 221942 0 MELISQ 459.58 194.86 12.4 A 22
221944.0 221944 0 GLOCAC 457.53 191.04 26.1 A 22
221950.0 221950 0 PYRESH 450.59 180.62 10.3 A 22
221954.0 221954 0 MELISQ 450.96 180.34 18.5 A 22
221975.0 221975 0 HELIFO 454.65 186.08 11.8 A 22
221978.0 221978 0 MACHTH 455.06 185.21 16.6 A 22
221981.0 221981 0 PYRESH 456.46 187.2 18.5 A 22
221985.0 221985 0 LIMLUR 459.48 185.15 40.2 A 22
221988.0 221988 0 LIMLUR 459.59 189.78 36.9 A 22
221995.0 221995 0 CLEYJA 455.96 181.06 13.7 A 22
221996.0 221996 0 MELISQ 455.38 184.05 18.7 A 22
224036.0 224036 0 MACHTH 444.43 412.37 23.4 A 25
224038.0 224038 0 HELIFO 442.92 418.59 9.7 A 25
224043.0 224043 0 HELIFO 447.58 417.52 12.1 A 25
224050.0 224050 0 HELIFO 448.16 418.55 14 A 25
224051.0 224051 0 HELIFO 448.15 419.02 10.7 A 25
224057.0 224057 0 MACHMU 451.96 414.07 17.6 A 25
224097.0 224097 0 GLOCAC 457.91 402.42 23.6 A 25
224113.0 224113 0 MALLJA 440.28 427.68 15.6 A 25
224122.0 224122 0 LAGESU 446.86 421 14.8 A 25
224125.0 224125 0 DIOSMO 440.57 431.01 17 A 25
224139.0 224139 0 HELIFO 441.54 439.38 13.7 A 25
224151.0 224151 0 HELIFO 449.83 432.45 10 A 25
224161.0 224161 0 LITSAC 452.5 432.2 29.8 A 25
224164.0 224164 0 GLOCAC 452.81 432.92 46.1 A 25
224190.0 224190 0 RHUSSU 457.49 427.74 42.1 A 25
224208.0 224208 0 LITSAC 444.39 442.45 45.7 A 25
224221.0 224221 0 HELIFO 447.64 444.2 14.1 A 25
224238.0 224238 0 MACHMU 446.66 456.76 51.7 A 25
224248.0 224248 0 CASTCU 449.67 457.48 23.4 A 25
224251.0 224251 0 MACHTH 447.65 456.25 65.4 A 25
224253.0 224253 0 SYMPTH 447.56 455.71 11.9 A 25
224264.0 224264 0 LITSAC 451.22 451.82 12.9 A 25
224265.0 224265 0 MACHMU 451.73 451.91 20 A 25
224269.0 224269 0 LITSAC 454.67 451.09 10.1 A 25
224270.0 224270 0 MACHMU 453.95 451.29 14.7 A 25
224274.0 224274 0 HELIFO 452.58 456.77 10.6 A 25
224275.0 224275 0 HELIFO 450.28 458.49 12 A 25
224283.0 224283 0 CINNMI 456.13 456.32 44.5 A 25
224289.0 224289 0 HELIFO 457.99 458.94 9.6 A 25
224294.0 224294 0 LAGESU 457.22 454.33 16.4 A 25
224321.0 224321 0 LAGESU 453.77 445.18 17.8 A 25
224326.0 224326 0 CASTCU 459.05 448.62 49.5 A 25
224333.0 224333 0 HELIFO 456.64 441.27 9.9 A 25
224342.0 224342 0 RHUSSU 441.23 462.04 14.7 A 25
224345.0 224345 0 HELIFO 444.67 461.6 12.2 A 25
224353.0 224353 0 MACHMU 445.16 466.9 47.8 A 25
224359.0 224359 0 PYRESH 449.78 468.73 23.6 A 25
224365.0 224365 0 SCHEOC 449.75 465.17 29.7 A 25
224387.0 224387 0 PRUNPH 442.14 475.58 11.2 A 25
224397.0 224397 0 SCHEOC 451.76 472.03 10.4 A 25
224399.0 224399 0 SCHEOC 455.96 477.62 17.7 A 25
224403.0 224403 0 PRUNPH 457.83 475.18 27.4 A 25
224418.0 224418 0 LIMLUR 454.06 469.41 136.5 A 25
224426.0 224426 0 CYCLGI 456.37 468.06 26.7 A 25
224431.0 224431 0 MACHMU 455.64 460.62 16 A 25
224439.0 224439 0 PRUNPH 440.51 481.84 21.9 A 25
224456.0 224456 0 LITSAC 440.45 489.9 48.9 A 25
224464.0 224464 0 HELIFO 447.37 482.24 11.2 A 25
224466.0 224466 0 LINDCO 445.11 483.31 39.3 A 25
224483.0 224483 0 CINNMI 442.93 499.4 78.6 A 25
224485.0 224485 0 LITSAC 444.44 497.54 36.8 A 25
224495.0 224495 0 MACHTH 448.93 499.41 21.8 A 25
224502.0 224502 0 ELAEJA 449.01 497.64 32.1 A 25
224504.0 224504 0 CASTCU 449.78 497.99 18.4 A 25
224508.0 224508 0 LITSAC 449.25 496.3 10.3 A 25
224515.0 224515 0 HELIFO 445.42 494.3 13.1 A 25
224516.0 224516 0 MELISQ 446.14 493.89 24.4 A 25
224519.0 224519 0 LITSAC 449.2 494.1 15.1 A 25
224522.0 224522 0 LITSAC 448.81 491.79 25.5 A 25
224549.0 224549 0 MELISQ 453.79 496.26 18.2 A 25
224554.0 224554 0 RANDCO 451.71 498.92 11.8 A 25
224557.0 224557 0 MELISQ 451.91 499.06 32.5 A 25
224564.0 224564 0 MACHTH 453.2 498.02 20.5 A 25
224568.0 224568 0 MELISQ 457.14 496.26 14.5 A 25
224570.0 224570 0 LITSAC 455.8 497.01 28 A 25
224573.0 224573 0 CASTCU 456.43 499.36 29.9 A 25
224576.0 224576 0 MACHTH 458.33 496 36.6 A 25
224583.0 224583 0 LITSAC 455.14 490.42 38.8 A 25
224596.0 224596 0 HELIFO 455.51 480.58 12.2 A 25
224597.0 224597 0 MACHMU 455.92 484.48 31.7 A 25
224644.0 224644 0 MACHMU 446.31 60.34 11.2 A 21
225030.0 225030 0 LITSAC 457.64 422.27 16.1 A 25
225534.0 225534 0 MACHMU 452.37 416.89 11.5 A 25
225558.0 225558 0 MACHMU 449.9 426.91 10.3 A 25
225665.0 225665 0 MACHJA 452.06 492.71 16.5 A 25
230007.0 230007 0 SCHEOC 461.51 3.66 51.8 A 21
230010.0 230010 0 LAGESU 463.91 3.66 47.5 A 21
230015.0 230015 0 HELIFO 465.42 5.72 10 A 21
230017.0 230017 0 HELIFO 467.93 9.17 15 A 21
230021.0 230021 0 MACHMU 461.29 14.5 33.2 A 21
230042.0 230042 0 ITEAPA 471.33 16.29 13.5 A 21
230049.0 230049 0 LITSAC 475.89 15.79 24 A 21
230054.0 230054 0 HELIFO 477.55 15.37 16 A 21
230055.0 230055 0 HELIFO 476.97 15.64 12 A 21
230056.0 230056 0 LITSAC 475.83 13.24 11.8 A 21
230057.0 230057 0 LITSAC 476.57 12.72 28 A 21
230063.0 230063 0 MACHMU 472.49 4.41 34.8 A 21
230085.0 230085 0 MACHMU 479.69 5.35 36.3 A 21
230094.0 230094 0 ITEAPA 461.42 22.44 20.5 A 21
230104.0 230104 0 ENGERO 462.78 26.98 11.6 A 21
230106.0 230106 0 HELIFO 469.42 28.13 9.7 A 21
230109.0 230109 0 MACHTH 467.45 24.87 51.1 A 21
230110.0 230110 0 HELIFO 460.31 32.45 12.2 A 21
230119.0 230119 0 HELIFO 460.11 37.01 13.3 A 21
230131.0 230131 0 HELIFO 466.9 37.62 10.9 A 21
230134.0 230134 0 LITSAC 466.77 39.13 31.5 A 21
230137.0 230137 0 HELIFO 465.76 30.51 10.7 A 21
230144.0 230144 0 MACHTH 474.65 34.03 23.2 A 21
230150.0 230150 0 CLEYJA 470.49 36.47 11.2 A 21
230156.0 230156 0 CASTCU 472.81 36.96 19.9 A 21
230169.0 230169 0 MACHTH 476.8 34.17 23.8 A 21
230189.0 230189 0 CINNMI 473.13 27.47 19.6 A 21
230198.0 230198 0 LIMLUR 474.23 29.68 104.8 A 21
230208.0 230208 0 MACHMU 461.13 44.98 19.9 A 21
230244.0 230244 0 ILEXFO 465.09 44.94 11.6 A 21
230251.0 230251 0 LIMLUR 466.06 41.09 50 A 21
230254.0 230254 0 HELIFO 460.07 51.22 14.3 A 21
230255.0 230255 0 CYCLGI 461.1 51.73 15.3 A 21
230260.0 230260 0 CASTCU 463.87 52.08 58.8 A 21
230263.0 230263 0 LIMLUR 461.19 58.53 57.8 A 21
230271.0 230271 0 MACHTH 466.46 58.02 35.1 A 21
230284.0 230284 0 CASTCU 465.92 52.04 29.5 A 21
230300.0 230300 0 LITSAC 471.46 56.63 34.1 A 21
230305.0 230305 0 ENGERO 476.94 56.09 10.3 A 21
230322.0 230322 0 MACHTH 471.93 42.68 36.2 A 21
230338.0 230338 0 LIMLUR 475.86 47.75 156.5 A 21
230339.0 230339 0 MACHTH 477.79 49.21 22.4 A 21
230349.0 230349 0 MACHTH 460.02 64.53 30.8 A 21
230361.0 230361 0 CLEYJA 465.06 69.06 19.3 A 21
230374.0 230374 0 CLEYJA 467.18 61.39 11.5 A 21
230375.0 230375 0 CLEYJA 460.76 71.05 14.8 A 21
230413.0 230413 0 CLEYJA 466.48 79.07 12.7 A 21
230423.0 230423 0 CLEYJA 469.07 76.59 16.4 A 21
230428.0 230428 0 PYRESH 467.81 76.57 16.1 A 21
230443.0 230443 0 SYMPTH 471.39 70.34 24 A 21
230457.0 230457 0 LIMLUR 473.35 72.13 62.4 A 21
230463.0 230463 0 MELISQ 470.56 78.8 22.5 A 21
230468.0 230468 0 ILEXFI 474.02 78.25 19.1 A 21
230473.0 230473 0 CLEYJA 475.39 77.81 14 A 21
230477.0 230477 0 PYRESH 475.69 78.01 20.1 A 21
230478.0 230478 0 MACHTH 476.26 79.17 25.4 A 21
230480.0 230480 0 PYRESH 478.23 79.64 23.1 A 21
230483.0 230483 0 MELISQ 479.33 79.95 12.9 A 21
230486.0 230486 0 LIMLUR 478.42 77.28 13.9 A 21
230492.0 230492 0 GLOCAC 475.76 71.69 26.1 A 21
230501.0 230501 0 CASTCU 479.04 73.16 28.5 A 21
230511.0 230511 0 LIMLUR 473.86 63.18 57 A 21
230527.0 230527 0 PYRESH 472.18 66.59 15.5 A 21
230533.0 230533 0 HELIFO 471.98 68.65 11 A 21
230540.0 230540 0 CLEYJA 474.16 69.4 21.4 A 21
230564.0 230564 0 DIOSMO 477.64 66.56 23.6 A 21
230580.0 230580 0 CLEYJA 479.47 62.6 16.7 A 21
230599.0 230599 0 MACHTH 462.18 88.83 39.5 A 21
230612.0 230612 0 HELIFO 462.93 86.03 9.8 A 21
230617.0 230617 0 HELIFO 465.49 86.81 9.6 A 21
230621.0 230621 0 DIOSMO 466.47 89.24 26.3 A 21
230638.0 230638 0 LIMLUR 467.98 80.99 33 A 21
230645.0 230645 0 MELISQ 460.42 94.6 10.9 A 21
230646.0 230646 0 PASAHR 461.56 94.31 10.7 A 21
230663.0 230663 0 ELAESY 461.45 99.93 16 A 21
230671.0 230671 0 ELAESY 465.82 97 11.2 A 21
230687.0 230687 0 CASTCU 469.41 95.75 12.4 A 21
230703.0 230703 0 CLEYJA 470.42 90.39 13.9 A 21
230709.0 230709 0 PYRESH 472.72 94.95 31.3 A 21
230714.0 230714 0 SYMPSO 474.78 94.67 14.2 A 21
230722.0 230722 0 HELIFO 471.32 99.09 10 A 21
230726.0 230726 0 MACHTH 474.28 99.74 11.3 A 21
230742.0 230742 0 LIMLUR 477.91 96.08 82.6 A 21
230757.0 230757 0 LIMLUR 472.91 81.9 36.3 A 21
230764.0 230764 0 LIMLUR 470.99 89.09 57.5 A 21
230766.0 230766 0 SCHEOC 472.62 87.06 13 A 21
230774.0 230774 0 LITSAC 478.73 84.47 14.2 A 21
230792.0 230792 0 CLEYJA 463.46 102.13 12.2 A 22
230808.0 230808 0 ELAESY 460.36 109.98 24.9 A 22
230811.0 230811 0 CLEYJA 464.11 109.41 19.8 A 22
230818.0 230818 0 DIOSMO 465.28 107.03 14.8 A 22
230827.0 230827 0 DIOSMO 468.79 105.32 11.6 A 22
230835.0 230835 0 MACHMU 467.32 100.59 13.1 A 22
230840.0 230840 0 LIMLUR 466.7 104 31.8 A 22
230843.0 230843 0 MELISQ 469.38 102.55 29.6 A 22
230847.0 230847 0 CLEYJA 460.55 112.53 12.1 A 22
230854.0 230854 0 LITSAC 461.02 114.98 9.6 A 22
230861.0 230861 0 CLEYJA 464.47 112.58 12.9 A 22
230872.0 230872 0 LITSAC 460.59 116.22 14.7 A 22
230873.0 230873 0 DIOSMO 461.43 116.39 12.8 A 22
230889.0 230889 0 DIOSMO 464.1 115.34 9.5 A 22
230891.0 230891 0 DIOSMO 466.54 116.73 11.3 A 22
230892.0 230892 0 MELISQ 466.46 117.31 16.2 A 22
230893.0 230893 0 LIMLUR 465.53 119.34 24.1 A 22
230913.0 230913 0 CASTCU 468.5 114.63 14 A 22
230921.0 230921 0 GLOCAC 470.61 113.02 10.2 A 22
230931.0 230931 0 MACHTH 470.34 115.52 14.1 A 22
230935.0 230935 0 SYMPSO 472.42 116.67 15.2 A 22
230938.0 230938 0 PRUNPH 470.66 118.4 19.9 A 22
230960.0 230960 0 HELIFO 479.28 117.31 9.5 A 22
230971.0 230971 0 HELIFO 475.09 114.64 9.9 A 22
230977.0 230977 0 LIMLUR 477.2 111.26 56.9 A 22
231003.0 231003 0 MELISQ 470.99 108.04 19.7 A 22
231007.0 231007 0 CLEYJA 470.96 109.68 25.3 A 22
231012.0 231012 0 MELISQ 473.23 108.46 21.6 A 22
231017.0 231017 0 LIMLUR 474.06 106.42 76.8 A 22
231026.0 231026 0 PYRESH 477.61 108.76 20.1 A 22
231034.0 231034 0 PYRESH 479.21 106.76 27.8 A 22
